mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__leaf_size	param_estimator__n_neighbors	param_estimator__weights	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.0014565038681030274	0.00023278378141755276	0.0011485719680786133	0.00018126743778909633	70	1	uniform	7	{'estimator__leaf_size': 70, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 7}	-0.31081601081579824	0.36687485053692603	0.284467249210933	0.004079758240954301	-0.10756542093288024	-0.5644406471856747	0.08786079161431448	0.3887635149663068	0.3393394605309231	0.4595979231366194	-0.13194352055971104	0.13914389422104023	-0.6945557404439322	0.49719803757901815	0.4995795595472846	0.3609045953630695	-0.4043226890100826	0.6544690665830162	0.31978842346213343	0.46304755354973204	-0.691319551171558	0.2315183430117589	-0.8756643066321832	0.6117780834614144	-0.11107354111930934	-0.8172181216448349	-0.0836123167526086	0.02510094099783533	0.18357938440747823	0.361743969141726	0.3941642878365603	-0.36891554983469454	0.6012078325464294	-0.05265671095149549	-0.2456175982220994	-0.1821297181010766	-0.8676554634832214	-0.26272367934176133	0.5340681041782189	0.34537611428757575	-0.2668106124075347	0.4566693983318163	0.4745225252654146	0.5707193709334858	-0.5536562400606369	0.6026442915252306	-0.625398463610433	0.14972878232802544	-1.2890812052760183	0.28849615299285714	0.023785103044611077	0.4756742512678131	637
0.0016036319732666015	0.00029813056401295734	0.0012873506546020508	0.00025114794126873625	70	1	uniform	8	{'estimator__leaf_size': 70, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 8}	-0.23808026452151987	0.22915822570513544	-0.19613215572211784	-0.6946945170091223	0.25679248400959	-0.08313317481560056	-0.3387448993782334	0.11335896469300588	-0.11238159648038848	0.4005926850649927	-0.2903958345111941	0.27289814217058805	-0.39763547586993786	0.478657133248399	0.14097292636777903	0.11687442232750977	-0.03430484910619325	0.536034928270397	0.1457563387090971	0.06936729315541956	-0.9770078539367255	-0.3524070533426087	-1.5645176997364154	0.38120587833221886	-0.4599941152631968	-0.906046378981832	0.28444125395767716	0.21896017402489143	0.1913921208979682	0.42586567682669807	0.17810353924095723	-0.011122971343235255	0.4786453410457764	-0.33026645511097086	0.00341643991151086	-0.2817919359391021	-0.4993542787130567	-0.009285163032888288	0.21896082218728952	0.26380956343560824	-0.14344538171817556	0.16850134870288191	0.30447404042014226	-0.09660862256189984	0.15585661608687462	0.619254065112632	0.11489020905283143	-0.13162262921646906	-1.3134020998914453	0.28632880152221074	-0.04815611943444492	0.44823773089150465	691
0.001445469856262207	0.0003254629512583547	0.0011437034606933594	0.0002669913655664348	70	1	uniform	9	{'estimator__leaf_size': 70, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 9}	-0.34067753833276027	0.22052412704614266	0.09725950591134958	-0.6987554065647299	0.04346315618237684	0.061086426897362434	-0.22243227830634393	0.25574684607334697	0.13328240677650305	0.45795138229077126	-0.7338105192213547	0.16630788569333954	-0.4638342538741307	0.355560935474576	0.17288244347475612	-0.2519488464011026	0.09222663874954407	0.19975332425546932	0.30734502437826516	-0.2989850132392897	-0.48048699951424756	-0.0632470338195632	-1.2392202321993087	0.595021127231673	-0.3220653104105782	-0.6533932958699753	-0.13624330125733586	0.2091168111369175	0.1470064763757747	0.34374458121749374	-0.22349240297387563	0.03378965334823414	0.5037060955336343	0.047464642700365545	-0.2556565012151988	-0.3183441103148228	0.1279564437535603	0.16635278342839688	0.3974504750944189	0.3693748413125407	0.14513182981929185	0.07122002598679167	0.20371365512889172	0.019310749295615826	-0.3340410788076358	0.39182742999737785	0.0032443082631243847	-0.21640430094853436	-1.0887504562156236	0.19035396435183394	-0.03625225764613342	0.38598193154216176	679
0.001627497673034668	0.0003855202364258457	0.001267709732055664	0.0002890772970847286	70	1	uniform	10	{'estimator__leaf_size': 70, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 10}	-0.28999136918746693	0.16312832713366943	0.30515494709786606	-0.5113786416058101	0.19457175123186443	-0.2522250529159995	0.06251867555643942	0.48568237121546254	-0.21497191464174215	0.42090741426003053	-0.24915055385199314	0.22318520788306773	-0.5397732571252003	0.05333584452476625	0.1500676826022529	-0.06014206685209955	0.003830361081484157	0.46282638693244926	0.1837961866098694	-0.1404402951818442	-0.40629943261635315	0.05040208210034747	-1.1379334741135736	0.5999761900034049	0.11797067087816138	0.05472938883902623	0.1104669532932746	0.3552343221596208	0.004245512945053598	0.3790204663844534	0.31396266740128476	-0.4794343746091554	0.5301351660802719	-0.3357056985379623	-0.6222619842651183	-1.0121908039644092	0.14205316861295836	-0.34197691044231293	0.3019104241567745	0.5692722220827817	0.39634053994628105	0.32042064154754013	0.27990122600952894	-0.5269627454165717	-0.12163213904827708	0.5136079138168187	0.17594207338802414	-0.3005826643561067	-0.9163676182109568	-0.0028585106659209103	-0.010753654436680915	0.4095679793123983	655
0.001474742889404297	0.0002591124089870795	0.0011945676803588867	0.0001991811246877354	70	1	distance	1	{'estimator__leaf_size': 70, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 1}	-0.4913552657183957	-0.32436077913674133	0.08810728591433936	-0.33142780164531893	-0.9065218818911405	-0.11634018209946495	0.1444767770610006	-0.272327935494578	-0.5596254420123645	-0.29257297219478096	-1.0135793424154236	-0.022903691242082136	-1.1768226006567661	0.2404776986889945	-0.43753582438252137	-0.9831432063927485	-0.11142390978382921	0.19647829053147314	-0.2648946687590832	-0.43940705659719637	-1.0141184072343266	-0.6547366477020637	-2.9897523854853816	0.1833574155949147	-0.4745670143574374	-0.7896436869530596	-0.32632033018056883	0.1787127040459905	-0.26181761578541063	-0.10254984024781555	-0.4513304474417119	-0.017513749990022642	-0.24021687290942184	-0.3028135580746063	-0.7849550572906308	-0.3765239649636136	-0.5278211125732668	-1.0939042664411276	0.44347316288514094	0.13100018214325526	-0.838844106900795	-0.556529780828207	-0.07219145785075254	-0.24154607843839804	-0.1884898837902076	0.3685315574627661	-0.5884614941049708	-0.8319483645870283	-0.5848307281607079	-1.1224707231897422	-0.4240705012315167	0.546427082777314	715
0.0018856954574584962	0.00032376794885699556	0.0015494155883789063	0.0003088509060438641	70	1	distance	2	{'estimator__leaf_size': 70, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 2}	0.2057824860591294	0.6380756343380363	0.5480912386403249	0.5462009641421657	0.3954375782642272	0.5989982859805975	0.8172368626277472	0.6309976167541788	0.438282746827627	0.5945158760925826	-0.7306805233557752	0.7851702434653525	0.2060197411730983	0.6397906038029653	0.7517210348162986	0.59931960472781	0.3964055026734161	0.6926825914880833	0.6293386394140819	0.5785066427183885	0.60101459693225	0.6370500325416569	-0.025615152584260725	0.7289761116988591	0.6455876910241114	-0.5344764596378566	0.6229702372335755	0.6897427804990033	0.6404437099047933	0.582880540582353	0.6520385953293351	-0.6520283582948376	0.6419932343042403	0.5907986026102628	0.4209754683570195	0.6902535508702372	0.3905252060107123	-0.26278580937239937	0.7499821939418304	0.5385983362767834	0.6279658999777719	0.5176950092589232	0.5698799140933251	0.7172488218289883	0.6251651086563167	0.8916175639313039	0.3524061957895095	0.49029522177340645	-0.35261867467478414	0.4932452395795478	0.4648743755818463	0.3643588115996042	265
0.0015243291854858398	0.0003096443385952654	0.0012694120407104493	0.0002811308760466998	70	1	distance	3	{'estimator__leaf_size': 70, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 3}	0.7533060372235223	0.47944678384534556	0.4158608089616873	0.10724637894107025	0.586286847293756	0.41406629826065355	0.15204169699488168	0.29767678647714335	0.48276371045180844	0.7928596265742298	0.3149508031583662	0.5111305772204724	0.10109497035643389	0.709392917653362	0.6813595381193878	0.5640065598426253	0.3585682460905245	0.809857734962849	0.4806789188982341	0.4055597221599362	0.7059773162274376	0.6502254572948216	0.19887810520852367	0.5979105389504142	0.6490984660984651	0.6934824745355856	0.6120524271051446	0.8486979401614698	0.4408548768479672	0.7339780357279073	0.3498036439850153	0.6370143673185829	0.7618734534827576	0.3280246879705304	0.648797786511446	0.6014341132236464	0.5585264945113442	0.03257754800031243	0.5846012851070406	0.6636040031283004	0.6889745462219378	0.1437126851987598	0.7865149722506765	0.8025348572169325	0.6334432344531762	0.904485099643884	-0.12125345767692663	0.6166632059751318	0.6102031483052679	0.6387167149033939	0.5283912598275048	0.22986306899091036	241
0.0014184474945068359	0.00026313047445127296	0.0011679363250732423	0.00021621173605303244	70	1	distance	4	{'estimator__leaf_size': 70, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 4}	0.6759905178717942	0.44379020818520676	0.3846777498384244	0.23942418145110622	0.40517112927627974	0.6020532478750326	0.7693170987595185	0.688554859576511	0.44517316416387887	0.5122887733575818	0.5303832606015058	0.533913082093762	0.01629389123602709	0.8736787374830512	0.6740037394986311	0.4151469532638954	-0.17260223555020993	0.7766437685770841	0.7639437241876592	0.7618621097241454	0.6058984520102257	0.49227841709174325	0.273965649674184	0.7087339478715328	0.4256177905404309	0.09252768893700636	0.7021524162787991	0.718589765506503	0.517992750697704	0.7831103786633413	0.7119875770724331	0.5151574984558371	0.597746709121215	0.23871174376529591	0.4896453852148036	0.5007809694803345	0.6877041091044045	0.47487600489713544	0.7807165094586852	0.4831476302549831	0.39470761973770874	0.7736649571832794	0.739356526186224	0.6892666775923051	0.6543756091308024	0.8552156747363715	0.5000295238989496	0.6889049454904772	0.36187460952326567	0.49066100142505775	0.5457821300094385	0.21401547742169866	217
0.001472315788269043	0.0004282761046168003	0.0012121248245239259	0.0004472670536638321	70	1	distance	5	{'estimator__leaf_size': 70, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 5}	0.44799224370261637	0.5538096614999548	0.3007361964244971	0.2085343832026827	0.349904821378215	0.07247484919254488	0.600991777403621	0.6730634532941933	0.2971815514848998	0.636143911878603	0.4064461959811333	0.3153544259046309	-0.2695781092166143	0.753413060825573	0.3808881146517301	-0.032711893414187454	-0.2716852250901469	0.7267460121015351	0.6826659284948626	0.45103557084350354	0.21347630994445643	0.6225565356983849	-0.6776656947453428	0.7561561241557794	0.4318906715180889	0.45131702536462825	0.6035915942674213	0.2708412257377615	-0.001207693055770731	0.5064927751120396	0.6685313477737402	0.09019415166216727	0.6953365353129519	-0.22445593570642886	0.23982711187620875	-0.18085071632876892	0.3539611702114218	0.30332447212968283	0.5177481071272394	0.10394924377515657	0.3886826269848257	0.6497105780053614	0.2867944933423433	0.6595094252537539	0.31243133307266746	0.7272414720023324	-0.10894646184778933	0.41801256269331544	0.3029244046839378	0.7073709783369861	0.347443054098048	0.3156728470981111	337
0.0013179636001586913	0.00018128643525095977	0.0010891437530517578	0.0001442146903543557	70	1	distance	6	{'estimator__leaf_size': 70, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 6}	-0.19434695331624807	0.3941175852731401	-0.2451174129079432	0.22881174366488288	0.2430507594812148	0.007659091311217003	0.3787910017214907	0.56851980920462	0.5246137236136358	0.5790800509491025	-0.12661854948174134	0.018440334592969343	-0.10810053881246606	0.6895301015438359	0.5772570026341042	-0.0326065881644273	0.2520862949481325	0.6434853292180958	0.39164547310213005	0.13809207279140845	0.2374447223799201	0.5761880677765907	-1.1517851032068886	0.5997991512780441	-0.01599918035900738	-0.5354786947231027	0.3915177131116524	0.322888563509663	0.024141085676958496	0.5364055608703384	0.046568306315633134	0.09056309953185282	0.6271640370218052	-0.45712021443918793	-0.15272186311319058	-0.3245712871763111	-0.10652352776026408	0.11836251093490491	0.5723699634479748	0.5394308332507148	0.09314741959594963	0.62358407914232	0.27969310356602795	0.31139770139781	0.0009520972728760402	0.6242813766988417	-0.07728198937530717	-0.13521468638219614	-0.8383460430610341	0.06098844360471234	0.1562047115631051	0.39232466506738567	607
0.0013298749923706054	7.352874204667232e-05	0.0010973739624023438	6.082872484246522e-05	70	1	distance	7	{'estimator__leaf_size': 70, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 7}	-0.31081601081579824	0.3668748505369259	0.284467249210933	0.004079758240954301	-0.10756542093288024	-0.5644406471856747	0.08786079161431448	0.3887635149663068	0.3393394605309231	0.4595979231366195	-0.13194352055971126	0.13914389422104023	-0.6945557404439322	0.49719803757901815	0.4995795595472846	0.3609045953630695	-0.4043226890100826	0.6544690665830162	0.31978842346213343	0.4630475535497319	-0.691319551171558	0.23151834301175878	-0.8756643066321832	0.6117780834614144	-0.11107354111930934	-0.8172181216448349	-0.0836123167526086	0.02510094099783533	0.18357938440747823	0.361743969141726	0.3941642878365603	-0.36891554983469454	0.6012078325464294	-0.05265671095149549	-0.2456175982220994	-0.18212971810107637	-0.8676554634832214	-0.26272367934176155	0.5340681041782189	0.34537611428757575	-0.2668106124075347	0.4566693983318163	0.4745225252654146	0.5707193709334858	-0.5536562400606369	0.6026442915252306	-0.625398463610433	0.14972878232802544	-1.2890812052760183	0.28849615299285714	0.023785103044611063	0.4756742512678131	643
0.0013321924209594726	7.297789630974424e-05	0.001109919548034668	7.724416998825421e-05	70	1	distance	8	{'estimator__leaf_size': 70, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 8}	-0.23808026452151965	0.22915822570513544	-0.19613215572211784	-0.6946945170091223	0.25679248400959	-0.08313317481560056	-0.3387448993782334	0.11335896469300588	-0.11238159648038848	0.4005926850649927	-0.2903958345111941	0.27289814217058805	-0.39763547586993786	0.478657133248399	0.14097292636777903	0.11687442232750977	-0.03430484910619325	0.536034928270397	0.1457563387090971	0.06936729315541956	-0.9770078539367255	-0.3524070533426087	-1.5645176997364154	0.38120587833221886	-0.4599941152631968	-0.906046378981832	0.28444125395767716	0.21896017402489143	0.1913921208979682	0.42586567682669807	0.17810353924095712	-0.011122971343235255	0.4786453410457764	-0.33026645511097086	0.00341643991151086	-0.2817919359391021	-0.4993542787130567	-0.009285163032888288	0.21896082218728952	0.26380956343560824	-0.14344538171817556	0.16850134870288191	0.30447404042014226	-0.09660862256189984	0.15585661608687462	0.619254065112632	0.11489020905283143	-0.13162262921646906	-1.3134020998914453	0.28632880152221074	-0.04815611943444492	0.44823773089150465	691
0.0013268327713012696	7.335950243378869e-05	0.0011102914810180663	8.114601820732988e-05	70	1	distance	9	{'estimator__leaf_size': 70, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 9}	-0.34067753833276027	0.22052412704614266	0.09725950591134958	-0.6987554065647301	0.04346315618237684	0.061086426897362434	-0.22243227830634393	0.25574684607334697	0.13328240677650305	0.45795138229077126	-0.7338105192213547	0.16630788569333954	-0.46383425387413046	0.355560935474576	0.17288244347475612	-0.2519488464011026	0.09222663874954407	0.19975332425546932	0.30734502437826516	-0.2989850132392897	-0.48048699951424756	-0.0632470338195632	-1.2392202321993087	0.595021127231673	-0.3220653104105782	-0.6533932958699753	-0.13624330125733586	0.2091168111369175	0.1470064763757747	0.34374458121749374	-0.22349240297387563	0.03378965334823414	0.5037060955336343	0.047464642700365545	-0.2556565012151988	-0.3183441103148228	0.1279564437535603	0.16635278342839688	0.3974504750944191	0.3693748413125407	0.14513182981929185	0.07122002598679167	0.20371365512889172	0.019310749295615826	-0.3340410788076358	0.39182742999737785	0.0032443082631243847	-0.21640430094853436	-1.0887504562156236	0.19035396435183394	-0.03625225764613343	0.38598193154216176	685
0.0013062000274658204	7.517936279230246e-05	0.0010894155502319336	5.8659684882914415e-05	70	1	distance	10	{'estimator__leaf_size': 70, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 10}	-0.28999136918746693	0.16312832713366943	0.30515494709786606	-0.5113786416058101	0.19457175123186443	-0.2522250529159995	0.06251867555643942	0.48568237121546254	-0.21497191464174215	0.42090741426003053	-0.24915055385199314	0.22318520788306773	-0.5397732571252003	0.05333584452476625	0.1500676826022529	-0.06014206685209955	0.003830361081484157	0.46282638693244926	0.1837961866098694	-0.1404402951818442	-0.40629943261635315	0.05040208210034747	-1.1379334741135736	0.5999761900034049	0.11797067087816138	0.05472938883902623	0.1104669532932746	0.3552343221596208	0.004245512945053598	0.3790204663844534	0.31396266740128476	-0.4794343746091554	0.5301351660802719	-0.3357056985379623	-0.6222619842651183	-1.0121908039644092	0.14205316861295836	-0.34197691044231293	0.3019104241567745	0.5692722220827817	0.39634053994628105	0.32042064154754013	0.27990122600952894	-0.5269627454165717	-0.12163213904827708	0.5136079138168187	0.17594207338802414	-0.3005826643561067	-0.9163676182109568	-0.0028585106659209103	-0.010753654436680915	0.4095679793123983	655
